Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2024-04-07 07:30:00,Football,39,Match Finished,Manchester United,Liverpool,2,2,1035490
2024-04-07 09:30:00,Football,39,Match Finished,Sheffield Utd,Chelsea,2,2,1035491
2024-04-07 10:00:00,Football,39,Match Finished,Tottenham,Nottingham Forest,3,1,1035492
2024-04-13 04:30:00,Football,39,Match Finished,Newcastle,Tottenham,4,0,1035501
2024-04-13 07:00:00,Football,39,Match Finished,Burnley,Brighton,1,1,1035497
2024-04-13 07:00:00,Football,39,Match Finished,Manchester City,Luton,5,1,1035500
2024-04-13 07:00:00,Football,39,Match Finished,Brentford,Sheffield Utd,2,0,1035496
2024-04-13 07:00:00,Football,39,Match Finished,Nottingham Forest,Wolves,2,2,1035502
2024-04-13 09:30:00,Football,39,Match Finished,Bournemouth,Manchester United,2,2,1035494
2024-04-14 06:00:00,Football,39,Match Finished,Liverpool,Crystal Palace,0,1,1035499
2024-04-14 06:00:00,Football,39,Match Finished,West Ham,Fulham,0,2,1035503
2024-04-14 08:30:00,Football,39,Match Finished,Arsenal,Aston Villa,0,2,1035495
2024-04-15 12:00:00,Football,39,Match Finished,Chelsea,Everton,6,0,1035498
2024-04-20 07:00:00,Football,39,Match Finished,Sheffield Utd,Burnley,1,4,1035511
2024-04-20 07:00:00,Football,39,Match Finished,Luton,Brentford,1,5,1035509
2024-04-20 11:30:00,Football,39,Match Finished,Wolves,Arsenal,0,2,1035513
2024-04-21 05:30:00,Football,39,Match Finished,Everton,Nottingham Forest,2,0,1035507
2024-04-21 07:00:00,Football,39,Match Finished,Crystal Palace,West Ham,5,2,1035506
2024-04-21 07:00:00,Football,39,Match Finished,Aston Villa,Bournemouth,3,1,1035504
2024-04-21 08:30:00,Football,39,Match Finished,Fulham,Liverpool,1,3,1035508
2024-04-23 12:00:00,Football,39,Match Finished,Arsenal,Chelsea,5,0,1035454
2024-04-24 11:45:00,Football,39,Match Finished,Wolves,Bournemouth,0,1,1035463
2024-04-24 12:00:00,Football,39,Match Finished,Manchester United,Sheffield Utd,4,2,1035461
2024-04-24 12:00:00,Football,39,Match Finished,Everton,Liverpool,2,0,1035458
2024-04-24 12:00:00,Football,39,Match Finished,Crystal Palace,Newcastle,2,0,1035457
2024-04-25 12:00:00,Football,39,Match Finished,Brighton,Manchester City,0,4,1035455
2024-04-27 04:30:00,Football,39,Match Finished,West Ham,Liverpool,2,2,1035522
2024-04-27 07:00:00,Football,39,Match Finished,Manchester United,Burnley,1,1,1035518
2024-04-27 07:00:00,Football,39,Match Finished,Newcastle,Sheffield Utd,5,1,1035519
2024-04-27 07:00:00,Football,39,Match Finished,Fulham,Crystal Palace,1,1,1035517
2024-04-27 07:00:00,Football,39,Match Finished,Wolves,Luton,2,1,1035523
2024-04-27 09:30:00,Football,39,Match Finished,Everton,Brentford,1,0,1035516
2024-04-27 12:00:00,Football,39,Match Finished,Aston Villa,Chelsea,2,2,1035515
2024-04-28 06:00:00,Football,39,Match Finished,Bournemouth,Brighton,3,0,1035514
2024-04-28 06:00:00,Football,39,Match Finished,Tottenham,Arsenal,2,3,1035521
2024-04-28 08:30:00,Football,39,Match Finished,Nottingham Forest,Manchester City,0,2,1035520
2024-05-02 11:30:00,Football,39,Match Finished,Chelsea,Tottenham,2,0,1035428
2024-05-03 12:00:00,Football,39,Match Finished,Luton,Everton,1,1,1035531
2024-05-04 04:30:00,Football,39,Match Finished,Arsenal,Bournemouth,3,0,1035524
2024-05-04 07:00:00,Football,39,Match Finished,Burnley,Newcastle,1,4,1035527
2024-05-04 07:00:00,Football,39,Match Finished,Brentford,Fulham,0,0,1035525
2024-05-04 07:00:00,Football,39,Match Finished,Sheffield Utd,Nottingham Forest,1,3,1035533
2024-05-04 09:30:00,Football,39,Match Finished,Manchester City,Wolves,5,1,1035532
2024-05-05 06:00:00,Football,39,Match Finished,Chelsea,West Ham,5,0,1035528
2024-05-05 06:00:00,Football,39,Match Finished,Brighton,Aston Villa,1,0,1035526
2024-05-05 08:30:00,Football,39,Match Finished,Liverpool,Tottenham,4,2,1035530
2024-05-06 12:00:00,Football,39,Match Finished,Crystal Palace,Manchester United,4,0,1035529
2024-05-11 04:30:00,Football,39,Match Finished,Fulham,Manchester City,0,4,1035537
2024-05-11 07:00:00,Football,39,Match Finished,Newcastle,Brighton,1,1,1035539
2024-05-11 07:00:00,Football,39,Match Finished,Bournemouth,Brentford,1,2,1035534
2024-05-11 07:00:00,Football,39,Match Finished,Wolves,Crystal Palace,1,3,1035543
2024-05-11 07:00:00,Football,39,Match Finished,Everton,Sheffield Utd,1,0,1035536
2024-05-11 07:00:00,Football,39,Match Finished,Tottenham,Burnley,2,1,1035541
2024-05-11 07:00:00,Football,39,Match Finished,West Ham,Luton,3,1,1035542
2024-05-11 09:30:00,Football,39,Match Finished,Nottingham Forest,Chelsea,2,3,1035540
2024-05-12 08:30:00,Football,39,Match Finished,Manchester United,Arsenal,0,1,1035538
2024-05-13 12:00:00,Football,39,Match Finished,Aston Villa,Liverpool,3,3,1035535
2024-05-14 12:00:00,Football,39,Match Finished,Tottenham,Manchester City,0,2,1035512
2024-05-15 11:45:00,Football,39,Match Finished,Brighton,Chelsea,1,2,1035505
2024-05-15 12:00:00,Football,39,Match Finished,Manchester United,Newcastle,3,2,1035510
2024-05-19 08:00:00,Football,39,Match Finished,Liverpool,Wolves,2,0,1035550
2024-05-19 08:00:00,Football,39,Match Finished,Arsenal,Everton,2,1,1035544
2024-05-19 08:00:00,Football,39,Match Finished,Burnley,Nottingham Forest,1,2,1035547
2024-05-19 08:00:00,Football,39,Match Finished,Chelsea,Bournemouth,2,1,1035548
2024-05-19 08:00:00,Football,39,Match Finished,Manchester City,West Ham,3,1,1035552
2024-05-19 08:00:00,Football,39,Match Finished,Brighton,Manchester United,0,2,1035546
2024-05-19 08:00:00,Football,39,Match Finished,Crystal Palace,Aston Villa,5,0,1035549
2024-05-19 08:00:00,Football,39,Match Finished,Brentford,Newcastle,2,4,1035545
2024-05-19 08:00:00,Football,39,Match Finished,Sheffield Utd,Tottenham,0,3,1035553
2024-05-19 08:00:00,Football,39,Match Finished,Luton,Fulham,2,4,1035551
