Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2023-03-16 20:05:00,Baseball,1,Finished,Kansas City Royals,Oakland Athletics,,,136005
2023-03-16 20:05:00,Baseball,1,Finished,Cleveland Guardians,Chicago White Sox,,,136007
2023-03-16 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Los Angeles Angels,,,135996
2023-03-16 20:10:00,Baseball,1,Finished,Seattle Mariners,San Francisco Giants,,,136001
2023-03-16 20:10:00,Baseball,1,Finished,Colorado Rockies,San Diego Padres,,,136006
2023-03-16 22:05:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,135998
2023-03-16 22:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,136002
2023-03-16 22:05:00,Baseball,1,Finished,Detroit Tigers,Philadelphia Phillies,,,136008
2023-03-16 22:35:00,Baseball,1,Finished,New York Yankees,Pittsburgh Pirates,,,135997
2023-03-17 01:05:00,Baseball,1,Finished,Los Angeles Dodgers,Texas Rangers,,,136004
2023-03-17 17:05:00,Baseball,1,Finished,Detroit Tigers,New York Yankees,,,136009
2023-03-17 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Toronto Blue Jays,,,136010
2023-03-17 17:05:00,Baseball,1,Finished,Pittsburgh Pirates,Tampa Bay Rays,,,136014
2023-03-17 17:05:00,Baseball,1,Finished,Minnesota Twins,Baltimore Orioles,,,136017
2023-03-17 17:05:00,Baseball,1,Finished,Houston Astros,Washington Nationals,,,136020
2023-03-17 17:05:00,Baseball,1,Finished,Boston Red Sox,Atlanta Braves,,,136024
2023-03-17 17:07:00,Baseball,1,Finished,Toronto Blue Jays,Philadelphia Phillies,,,136012
2023-03-17 17:10:00,Baseball,1,Finished,Miami Marlins,St.Louis Cardinals,,,136018
2023-03-17 20:05:00,Baseball,1,Finished,Chicago Cubs,Los Angeles Dodgers,,,136011
2023-03-17 20:05:00,Baseball,1,Finished,Texas Rangers,Milwaukee Brewers,,,136013
2023-03-17 20:05:00,Baseball,1,Finished,Oakland Athletics,San Francisco Giants,,,136015
2023-03-17 20:05:00,Baseball,1,Finished,Chicago White Sox,Chicago Cubs,,,136023
2023-03-17 20:10:00,Baseball,1,Finished,Los Angeles Angels,Kansas City Royals,,,136019
2023-03-17 20:10:00,Baseball,1,Finished,Colorado Rockies,Arizona Diamondbacks,,,136021
2023-03-17 22:10:00,Baseball,1,Finished,New York Mets,Miami Marlins,,,136016
2023-03-18 01:05:00,Baseball,1,Finished,Cincinnati Reds,Cleveland Guardians,,,136022
2023-03-18 01:40:00,Baseball,1,Finished,San Diego Padres,Seattle Mariners,,,136025
2023-03-18 17:05:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,136029
2023-03-18 17:05:00,Baseball,1,Finished,St.Louis Cardinals,Detroit Tigers,,,136031
2023-03-18 17:05:00,Baseball,1,Finished,Pittsburgh Pirates,Minnesota Twins,,,136033
2023-03-18 17:05:00,Baseball,1,Finished,Tampa Bay Rays,Boston Red Sox,,,136034
2023-03-18 17:05:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,136040
2023-03-18 17:07:00,Baseball,1,Finished,Toronto Blue Jays,New York Yankees,,,136030
2023-03-18 20:05:00,Baseball,1,Finished,Oakland Athletics,Cincinnati Reds,,,136028
2023-03-18 20:05:00,Baseball,1,Finished,San Francisco Giants,Chicago Cubs,,,136032
2023-03-18 20:05:00,Baseball,1,Finished,Chicago White Sox,Los Angeles Dodgers,,,136039
2023-03-18 20:05:00,Baseball,1,Finished,Kansas City Royals,Colorado Rockies,,,136041
2023-03-18 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Cleveland Guardians,,,136026
2023-03-18 20:10:00,Baseball,1,Finished,San Diego Padres,Milwaukee Brewers,,,136027
2023-03-18 20:10:00,Baseball,1,Finished,Los Angeles Angels,Texas Rangers,,,136035
2023-03-18 22:05:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,136038
2023-03-18 23:05:00,Baseball,1,Finished,Houston Astros,New York Mets,,,136036
2023-03-19 01:05:00,Baseball,1,Finished,Cleveland Guardians,Seattle Mariners,,,136037
2023-03-19 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Boston Red Sox,,,136042
2023-03-19 17:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,136046
2023-03-19 17:05:00,Baseball,1,Finished,Washington Nationals,Detroit Tigers,,,136047
2023-03-19 17:05:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,136051
2023-03-19 17:05:00,Baseball,1,Finished,Baltimore Orioles,Pittsburgh Pirates,,,136054
2023-03-19 17:05:00,Baseball,1,Finished,Minnesota Twins,Atlanta Braves,,,136057
2023-03-19 17:10:00,Baseball,1,Finished,New York Mets,St.Louis Cardinals,,,136052
2023-03-19 17:10:00,Baseball,1,Finished,Miami Marlins,Houston Astros,,,136053
2023-03-19 20:05:00,Baseball,1,Finished,Chicago Cubs,San Diego Padres,,,136043
2023-03-19 20:05:00,Baseball,1,Finished,Texas Rangers,Seattle Mariners,,,136048
2023-03-19 20:05:00,Baseball,1,Finished,San Francisco Giants,Los Angeles Angels,,,136050
2023-03-19 20:05:00,Baseball,1,Finished,Los Angeles Dodgers,Oakland Athletics,,,136055
2023-03-19 20:05:00,Baseball,1,Finished,Cleveland Guardians,Colorado Rockies,,,136056
2023-03-19 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Kansas City Royals,,,136044
2023-03-19 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Cincinnati Reds,,,136045
2023-03-19 20:10:00,Baseball,1,Finished,Seattle Mariners,Chicago White Sox,,,136049
2023-03-20 17:05:00,Baseball,1,Finished,Detroit Tigers,Toronto Blue Jays,,,136058
2023-03-20 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Baltimore Orioles,,,136059
2023-03-20 17:05:00,Baseball,1,Finished,St.Louis Cardinals,Miami Marlins,,,136063
2023-03-20 17:05:00,Baseball,1,Finished,Boston Red Sox,Pittsburgh Pirates,,,136067
2023-03-20 17:05:00,Baseball,1,Finished,Atlanta Braves,Tampa Bay Rays,,,136068
2023-03-20 20:05:00,Baseball,1,Finished,Texas Rangers,Cleveland Guardians,,,136062
2023-03-20 20:05:00,Baseball,1,Finished,Cincinnati Reds,Los Angeles Angels,,,136064
2023-03-20 20:05:00,Baseball,1,Finished,Chicago White Sox,Arizona Diamondbacks,,,136066
2023-03-20 20:10:00,Baseball,1,Finished,Seattle Mariners,Milwaukee Brewers,,,136060
2023-03-20 22:05:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,136061
2023-03-21 01:40:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Dodgers,,,136065
2023-03-21 17:05:00,Baseball,1,Finished,St.Louis Cardinals,Washington Nationals,,,136072
2023-03-21 17:05:00,Baseball,1,Finished,Pittsburgh Pirates,Philadelphia Phillies,,,136073
2023-03-21 17:05:00,Baseball,1,Finished,New York Yankees,Detroit Tigers,,,136074
2023-03-21 17:05:00,Baseball,1,Finished,Baltimore Orioles,Boston Red Sox,,,136078
2023-03-21 17:05:00,Baseball,1,Finished,Houston Astros,Miami Marlins,,,136079
2023-03-21 20:05:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,136071
2023-03-21 20:05:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Dodgers,,,136077
2023-03-21 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Los Angeles Angels,,,136069
2023-03-21 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Chicago White Sox,,,136070
2023-03-21 20:10:00,Baseball,1,Finished,Los Angeles Angels,Oakland Athletics,,,136076
2023-03-21 22:05:00,Baseball,1,Finished,Minnesota Twins,Tampa Bay Rays,,,136075
2023-03-22 01:05:00,Baseball,1,Finished,Kansas City Royals,Chicago Cubs,,,136080
2023-03-22 01:40:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,136081
2023-03-22 17:05:00,Baseball,1,Finished,Detroit Tigers,Atlanta Braves,,,136082
2023-03-22 17:05:00,Baseball,1,Finished,Washington Nationals,New York Yankees,,,136083
2023-03-22 17:05:00,Baseball,1,Finished,Tampa Bay Rays,Philadelphia Phillies,,,136086
2023-03-22 17:07:00,Baseball,1,Finished,Toronto Blue Jays,Baltimore Orioles,,,136084
2023-03-22 17:10:00,Baseball,1,Finished,New York Mets,Houston Astros,,,136090
2023-03-22 17:10:00,Baseball,1,Finished,Miami Marlins,St.Louis Cardinals,,,136095
2023-03-22 20:05:00,Baseball,1,Finished,Texas Rangers,Chicago White Sox,,,136085
2023-03-22 20:05:00,Baseball,1,Finished,San Francisco Giants,Texas Rangers,,,136088
2023-03-22 20:05:00,Baseball,1,Finished,Oakland Athletics,Chicago Cubs,,,136089
2023-03-22 20:05:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,136093
2023-03-22 20:10:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Angels,,,136091
2023-03-22 22:05:00,Baseball,1,Finished,Boston Red Sox,Minnesota Twins,,,136094
2023-03-23 01:05:00,Baseball,1,Finished,Cincinnati Reds,San Diego Padres,,,136092
2023-03-23 01:40:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Dodgers,,,136087
2023-03-23 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Detroit Tigers,,,136096
2023-03-23 17:05:00,Baseball,1,Finished,Pittsburgh Pirates,Boston Red Sox,,,136101
2023-03-23 17:05:00,Baseball,1,Finished,Atlanta Braves,New York Mets,,,136102
2023-03-23 17:05:00,Baseball,1,Finished,St.Louis Cardinals,New York Yankees,,,136103
2023-03-23 17:05:00,Baseball,1,Finished,Minnesota Twins,Toronto Blue Jays,,,136106
2023-03-23 20:05:00,Baseball,1,Finished,Chicago Cubs,Arizona Diamondbacks,,,136097
2023-03-23 20:05:00,Baseball,1,Finished,Chicago White Sox,San Francisco Giants,,,136109
2023-03-23 20:10:00,Baseball,1,Finished,San Diego Padres,Kansas City Royals,,,136098
2023-03-23 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Los Angeles Dodgers,,,136099
2023-03-23 20:10:00,Baseball,1,Finished,Milwaukee Brewers,San Diego Padres,,,136100
2023-03-23 22:05:00,Baseball,1,Finished,Houston Astros,Washington Nationals,,,136107
2023-03-23 22:05:00,Baseball,1,Finished,Baltimore Orioles,Detroit Tigers,,,136110
2023-03-24 01:05:00,Baseball,1,Finished,San Francisco Giants,Cleveland Guardians,,,136104
2023-03-24 01:05:00,Baseball,1,Finished,Texas Rangers,Oakland Athletics,,,136105
2023-03-24 01:05:00,Baseball,1,Finished,Cincinnati Reds,Seattle Mariners,,,136108
2023-03-24 17:05:00,Baseball,1,Finished,New York Yankees,Minnesota Twins,,,136115
2023-03-24 17:05:00,Baseball,1,Finished,Tampa Bay Rays,New York Mets,,,136117
2023-03-24 20:05:00,Baseball,1,Finished,Chicago Cubs,Texas Rangers,,,136111
2023-03-24 20:05:00,Baseball,1,Finished,Oakland Athletics,Chicago White Sox,,,136119
2023-03-24 20:05:00,Baseball,1,Finished,Kansas City Royals,San Francisco Giants,,,136123
2023-03-24 20:05:00,Baseball,1,Finished,Los Angeles Dodgers,Milwaukee Brewers,,,136126
2023-03-24 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Cincinnati Reds,,,136112
2023-03-24 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Colorado Rockies,,,136113
2023-03-24 20:10:00,Baseball,1,Finished,Los Angeles Angels,San Diego Padres,,,136122
2023-03-24 22:05:00,Baseball,1,Finished,Washington Nationals,St.Louis Cardinals,,,136114
2023-03-24 22:05:00,Baseball,1,Finished,Boston Red Sox,Atlanta Braves,,,136120
2023-03-24 22:05:00,Baseball,1,Finished,Baltimore Orioles,New York Yankees,,,136125
2023-03-24 22:05:00,Baseball,1,Finished,Detroit Tigers,Pittsburgh Pirates,,,136127
2023-03-24 22:07:00,Baseball,1,Finished,Toronto Blue Jays,Philadelphia Phillies,,,136116
2023-03-24 22:40:00,Baseball,1,Finished,Miami Marlins,Houston Astros,,,136121
2023-03-25 01:05:00,Baseball,1,Finished,Cleveland Guardians,Chicago Cubs,,,136124
2023-03-25 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,136118
2023-03-25 17:05:00,Baseball,1,Finished,Philadelphia Phillies,New York Yankees,,,136128
2023-03-25 17:05:00,Baseball,1,Finished,Tampa Bay Rays,Boston Red Sox,,,136133
2023-03-25 17:05:00,Baseball,1,Finished,St.Louis Cardinals,Miami Marlins,,,136134
2023-03-25 17:05:00,Baseball,1,Finished,Minnesota Twins,Atlanta Braves,,,136138
2023-03-25 17:05:00,Baseball,1,Finished,Atlanta Braves,Minnesota Twins,,,136143
2023-03-25 19:05:00,Baseball,1,Finished,Texas Rangers,San Diego Padres,,,136132
2023-03-25 19:05:00,Baseball,1,Finished,Oakland Athletics,Milwaukee Brewers,,,136137
2023-03-25 19:05:00,Baseball,1,Finished,Los Angeles Dodgers,Kansas City Royals,,,136139
2023-03-25 19:10:00,Baseball,1,Finished,Los Angeles Angels,Chicago Cubs,,,136140
2023-03-25 20:05:00,Baseball,1,Finished,San Francisco Giants,Seattle Mariners,,,136135
2023-03-25 20:10:00,Baseball,1,Finished,Seattle Mariners,Arizona Diamondbacks,,,136136
2023-03-25 22:05:00,Baseball,1,Finished,Pittsburgh Pirates,Baltimore Orioles,,,136129
2023-03-25 22:05:00,Baseball,1,Finished,Washington Nationals,Houston Astros,,,136130
2023-03-25 22:07:00,Baseball,1,Finished,Toronto Blue Jays,Detroit Tigers,,,136131
2023-03-25 22:10:00,Baseball,1,Finished,New York Mets,St.Louis Cardinals,,,136144
2023-03-26 01:05:00,Baseball,1,Finished,Cincinnati Reds,Chicago White Sox,,,136142
2023-03-26 01:40:00,Baseball,1,Finished,Colorado Rockies,Cleveland Guardians,,,136141
2023-03-26 15:05:00,Baseball,1,Finished,Houston Astros,St.Louis Cardinals,,,136146
2023-03-26 17:05:00,Baseball,1,Finished,Detroit Tigers,Tampa Bay Rays,,,136145
2023-03-26 17:05:00,Baseball,1,Finished,New York Yankees,Toronto Blue Jays,,,136147
2023-03-26 17:05:00,Baseball,1,Finished,Baltimore Orioles,Philadelphia Phillies,,,136151
2023-03-26 17:05:00,Baseball,1,Finished,Boston Red Sox,Minnesota Twins,,,136155
2023-03-26 17:05:00,Baseball,1,Finished,Atlanta Braves,Pittsburgh Pirates,,,136156
2023-03-26 17:10:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,136149
2023-03-26 20:05:00,Baseball,1,Finished,Cleveland Guardians,Cincinnati Reds,,,136153
2023-03-26 20:05:00,Baseball,1,Finished,Chicago White Sox,Colorado Rockies,,,136154
2023-03-26 20:05:00,Baseball,1,Finished,Chicago Cubs,Kansas City Royals,,,136158
2023-03-26 20:07:00,Baseball,1,Finished,Oakland Athletics,San Francisco Giants,,,136157
2023-03-26 20:10:00,Baseball,1,Finished,New York Mets,Miami Marlins,,,136148
2023-03-26 20:10:00,Baseball,1,Finished,Colorado Rockies,Cincinnati Reds,,,136152
2023-03-26 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Arizona Diamondbacks,,,136159
2023-03-26 20:10:00,Baseball,1,Finished,San Diego Padres,Seattle Mariners,,,136160
2023-03-27 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,Los Angeles Angels,,,136150
2023-03-27 17:05:00,Baseball,1,Finished,New York Yankees,Tampa Bay Rays,,,136165
2023-03-27 17:05:00,Baseball,1,Finished,Minnesota Twins,Pittsburgh Pirates,,,136166
2023-03-27 17:05:00,Baseball,1,Finished,Atlanta Braves,Boston Red Sox,,,136168
2023-03-27 17:05:00,Baseball,1,Finished,Baltimore Orioles,St.Louis Cardinals,,,142589
2023-03-27 17:07:00,Baseball,1,Finished,Toronto Blue Jays,Philadelphia Phillies,,,136164
2023-03-27 19:10:00,Baseball,1,Finished,Seattle Mariners,San Diego Padres,,,136163
2023-03-27 20:05:00,Baseball,1,Finished,Chicago Cubs,Chicago White Sox,,,136169
2023-03-27 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Colorado Rockies,,,136170
2023-03-28 00:05:00,Baseball,1,Finished,Texas Rangers,Kansas City Royals,,,136162
2023-03-28 00:10:00,Baseball,1,Finished,Houston Astros,Sugar Land,,,136178
2023-03-28 01:07:00,Baseball,1,Finished,Los Angeles Angels,Los Angeles Dodgers,,,136167
2023-03-28 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Cleveland Guardians,,,136171
2023-03-28 01:45:00,Baseball,1,Finished,San Francisco Giants,Oakland Athletics,,,136161
2023-03-28 16:05:00,Baseball,1,Finished,Philadelphia Phillies,Toronto Blue Jays,,,136172
2023-03-28 16:05:00,Baseball,1,Finished,Washington Nationals,New York Yankees,,,144653
2023-03-28 17:05:00,Baseball,1,Finished,Pittsburgh Pirates,Minnesota Twins,,,136176
2023-03-28 17:05:00,Baseball,1,Finished,Boston Red Sox,Atlanta Braves,,,136179
2023-03-28 18:05:00,Baseball,1,Finished,Texas Rangers,Kansas City Royals,,,136175
2023-03-28 19:05:00,Baseball,1,Finished,Chicago Cubs,Chicago White Sox,,,136173
2023-03-28 19:05:00,Baseball,1,Finished,Colorado Rockies,Milwaukee Brewers,,,142590
2023-03-28 19:40:00,Baseball,1,Finished,Arizona Diamondbacks,Cleveland Guardians,,,136174
2023-03-29 01:07:00,Baseball,1,Finished,Los Angeles Angels,Los Angeles Dodgers,,,136177
2023-03-30 17:05:00,Baseball,1,Finished,Washington Nationals,Atlanta Braves,,,136180
2023-03-30 17:05:00,Baseball,1,Finished,New York Yankees,San Francisco Giants,,,136187
2023-03-30 18:10:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,136192
2023-03-30 18:20:00,Baseball,1,Finished,Chicago Cubs,Milwaukee Brewers,,,136191
2023-03-30 19:10:00,Baseball,1,Finished,Tampa Bay Rays,Detroit Tigers,,,136182
2023-03-30 20:05:00,Baseball,1,Finished,Texas Rangers,Philadelphia Phillies,,,136181
2023-03-30 20:10:00,Baseball,1,Finished,St.Louis Cardinals,Toronto Blue Jays,,,136183
2023-03-30 20:10:00,Baseball,1,Finished,Kansas City Royals,Minnesota Twins,,,136188
2023-03-30 20:10:00,Baseball,1,Finished,Cincinnati Reds,Pittsburgh Pirates,,,136190
2023-03-30 20:10:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,136193
2023-03-30 23:08:00,Baseball,1,Finished,Houston Astros,Chicago White Sox,,,136189
2023-03-31 01:40:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,136194
2023-03-31 02:07:00,Baseball,1,Finished,Oakland Athletics,Los Angeles Angels,,,136185
2023-03-31 02:10:00,Baseball,1,Finished,Seattle Mariners,Cleveland Guardians,,,136184
2023-03-31 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,136186
2023-03-31 22:40:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,136198
2023-04-01 00:10:00,Baseball,1,Finished,Houston Astros,Chicago White Sox,,,136197
2023-04-01 01:40:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,136199
2023-04-01 02:10:00,Baseball,1,Finished,Seattle Mariners,Cleveland Guardians,,,136195
2023-04-01 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,136196
2023-04-01 18:10:00,Baseball,1,Finished,Houston Astros,Chicago White Sox,,,136208
2023-04-01 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Toronto Blue Jays,,,136202
2023-04-01 18:20:00,Baseball,1,Finished,Chicago Cubs,Milwaukee Brewers,,,136210
2023-04-01 20:05:00,Baseball,1,Finished,Texas Rangers,Philadelphia Phillies,,,136200
2023-04-01 20:05:00,Baseball,1,Finished,New York Yankees,San Francisco Giants,,,136205
2023-04-01 20:05:00,Baseball,1,Finished,Washington Nationals,Atlanta Braves,,,136212
2023-04-01 20:07:00,Baseball,1,Finished,Oakland Athletics,Los Angeles Angels,,,136204
2023-04-01 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Detroit Tigers,,,136201
2023-04-01 20:10:00,Baseball,1,Finished,Kansas City Royals,Minnesota Twins,,,136207
2023-04-01 20:10:00,Baseball,1,Finished,Cincinnati Reds,Pittsburgh Pirates,,,136209
2023-04-01 20:10:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,136211
2023-04-01 20:10:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,136213
2023-04-02 00:40:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,136214
2023-04-02 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,136206
2023-04-02 01:40:00,Baseball,1,Finished,Seattle Mariners,Cleveland Guardians,,,136203
2023-04-02 17:10:00,Baseball,1,Finished,Tampa Bay Rays,Detroit Tigers,,,136220
2023-04-02 17:35:00,Baseball,1,Finished,Washington Nationals,Atlanta Braves,,,136215
2023-04-02 17:35:00,Baseball,1,Finished,Boston Red Sox,Baltimore Orioles,,,136217
2023-04-02 17:35:00,Baseball,1,Finished,New York Yankees,San Francisco Giants,,,136224
2023-04-02 17:40:00,Baseball,1,Finished,Miami Marlins,New York Mets,,,136216
2023-04-02 17:40:00,Baseball,1,Finished,Cincinnati Reds,Pittsburgh Pirates,,,136228
2023-04-02 18:10:00,Baseball,1,Finished,Kansas City Royals,Minnesota Twins,,,136226
2023-04-02 18:10:00,Baseball,1,Finished,Houston Astros,Chicago White Sox,,,136227
2023-04-02 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Toronto Blue Jays,,,136223
2023-04-02 18:20:00,Baseball,1,Finished,Chicago Cubs,Milwaukee Brewers,,,136221
2023-04-02 20:07:00,Baseball,1,Finished,Oakland Athletics,Los Angeles Angels,,,136218
2023-04-02 20:10:00,Baseball,1,Finished,Seattle Mariners,Cleveland Guardians,,,136222
2023-04-02 20:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,136225
2023-04-02 20:10:00,Baseball,1,Finished,San Diego Padres,Colorado Rockies,,,136229
2023-04-02 23:08:00,Baseball,1,Finished,Texas Rangers,Philadelphia Phillies,,,136219
2023-04-03 18:10:00,Baseball,1,Finished,Milwaukee Brewers,New York Mets,,,136230
2023-04-03 19:10:00,Baseball,1,Finished,Chicago White Sox,San Francisco Giants,,,136239
2023-04-03 22:40:00,Baseball,1,Finished,Cincinnati Reds,Chicago Cubs,,,136238
2023-04-03 22:40:00,Baseball,1,Finished,Miami Marlins,Minnesota Twins,,,136242
2023-04-03 23:05:00,Baseball,1,Finished,New York Yankees,Philadelphia Phillies,,,136235
2023-04-03 23:05:00,Baseball,1,Finished,Washington Nationals,Tampa Bay Rays,,,136243
2023-04-03 23:10:00,Baseball,1,Finished,Boston Red Sox,Pittsburgh Pirates,,,136240
2023-04-03 23:40:00,Baseball,1,Finished,Kansas City Royals,Toronto Blue Jays,,,136237
2023-04-03 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Atlanta Braves,,,136232
2023-04-04 00:05:00,Baseball,1,Finished,Texas Rangers,Baltimore Orioles,,,136231
2023-04-04 00:10:00,Baseball,1,Finished,Houston Astros,Detroit Tigers,,,136241
2023-04-04 01:40:00,Baseball,1,Finished,Seattle Mariners,Los Angeles Angels,,,136233
